id,community_profile,name,angellist_url,logo_url,thumb_url,quality,product_desc,high_concept,follower_count,company_url,created_at,updated_at,crunchbase_url,twitter_url,blog_url,facebook_url,linkedin_url,video_url,markets,locations,company_size,company_type,status,screenshots
5760723,0,döt.com,https://angel.co/dot-com-3,https://d1qb2nb5cznatu.cloudfront.net/startups/i/5760723-b1fe78501dc67b39c16a681af914f7b4-medium_jpg.jpg?buster=1526784207,https://d1qb2nb5cznatu.cloudfront.net/startups/i/5760723-b1fe78501dc67b39c16a681af914f7b4-thumb_jpg.jpg?buster=1526784207,0,"döt.com was established in 2015, but has grown to new heights in 2018 for the betterment of the digital and non-digital space. An intermediary functional venture that has been made to assist in adding value for holding and service based applications. Join the wave as döt.com enters the motion of creation. This is döt.com, and this is the, future.","döt.com is a global intermediary for holding and service based applications",1,https://döt.com,2018-05-20T02:43:27.000Z,2018-05-21T21:32:54.000Z,,,,,,,"Cryptocurrency, Full Stack Startup",Seychelles,,,,
5648702,0,InvestingOnline.com,https://angel.co/investingonline-com,https://d1qb2nb5cznatu.cloudfront.net/startups/i/5648702-58f0fc5282028c53c42c2039bcc10e40-medium_jpg.jpg?buster=1524626600,https://d1qb2nb5cznatu.cloudfront.net/startups/i/5648702-58f0fc5282028c53c42c2039bcc10e40-thumb_jpg.jpg?buster=1524626600,0,"Founded in 2017. Dedicated to providing an easy and informative experience to our visitors.  Anyone interested in investing online can enjoy our coverage of over 100 brokers with a complete review of each.","Investing website portal - Broker Reviews & Ratings",1,https://www.investingonline.com,2018-04-25T03:23:20.000Z,2018-04-25T03:23:20.000Z,http://www.crunchbase.com/organization/investingonline-com,http://twitter.com/investingcom,,https://www.facebook.com/InvestingOnlinedotcom/,https://www.linkedin.com/showcase/investingonlinecom/,,"Financial Services",Seychelles,1-10,"Private Company",,
5332277,0,Korporatio,https://angel.co/korporatio-1,https://d1qb2nb5cznatu.cloudfront.net/startups/i/5332277-b9ca2e2601d98740792af07b336dccd1-medium_jpg.jpg?buster=1518802872,https://d1qb2nb5cznatu.cloudfront.net/startups/i/5332277-b9ca2e2601d98740792af07b336dccd1-thumb_jpg.jpg?buster=1518802872,0,"Korporatio introduces the world’s first Legal Distributed Autonomous Organisation. Unlike other DAOs available on the blockchain today, a company set up with Korporatio is a compliant, trading entity. It has real world value.

The L-DAO can own assets, capital and employ people. The real world entity and the blockchain entity are not mirrors or copies. They are the same entity. If you trade shares in your company on the blockchain, that is part of your real world company you have sold. The changes you make to your company through the blockchain do not require any further endorsement, replication or action by a company secretary or other officer. The creation of your company incites the creation of a unique Ethereum side-chain token (ERC-20) just for your company. These are the company shares in real, practical and verifiable form.","Create fully legal DAOs.",2,http://korporatio.com,2018-02-16T17:41:12.000Z,2018-02-28T09:49:19.000Z,,,,,,,"Cryptocurrency, Blockchains, Bitcoin Exchange, Blockchain / Cryptocurrency",Seychelles,1-10,,,"https://d2gn4xht817m0g.cloudfront.net/p/product_screenshots/images/original/000/860/511/860511-1b9d694cc426fb0120ceb7085ab23517a7cf8126.png?1518863387, https://d2gn4xht817m0g.cloudfront.net/p/product_screenshots/images/original/000/860/512/860512-da54624f9048b39133ac00be6ece769b1e1e43e0.png?1518863536"
4810235,0,Leverj,https://angel.co/leverj,https://d1qb2nb5cznatu.cloudfront.net/startups/i/4810235-c52b5ef27dc8808d8ccfa22294daf618-medium_jpg.jpg?buster=1508530247,https://d1qb2nb5cznatu.cloudfront.net/startups/i/4810235-c52b5ef27dc8808d8ccfa22294daf618-thumb_jpg.jpg?buster=1508530247,0,"Leverj decentralizes the most desirable features of derivatives trading by implementing them in cryptocurrencies and eliminating points of friction.  With a tight focus on derivatives trading and the supporting ecosystem, Leverj has taken the approach of defining the product first.  We have built a functioning exchange with a usable UI (user interface), decentralized identity, and provable audit.  We plan to decentralize the back-end and add ecosystem features that will enable large players to move into the cryptocurrency world.

Leverj operates on the Ethereum Blockchain as a base platform.  Decentralized custody and assurance of cryptographically secure funds require smart contracts in our high-speed, trustless protocol.  In the current state of the Bitcoin network, the decentralized model has become prohibitively expensive.  Ethereum transactions are faster and cheaper, making it the natural step forward for further developing a decentralized trading platform.","High-Speed Decentralized Leveraged Futures Exchange",12,https://leverj.io,2017-10-20T20:10:47.000Z,2018-04-13T18:44:55.000Z,,,,,,https://youtu.be/XKzOqrbvsKQ,"Financial Exchanges, Finance Technology, Cryptocurrency, Bitcoin Exchange",Seychelles,1-10,,,
4654229,0,Zodiaq,https://angel.co/zodiaq,https://d1qb2nb5cznatu.cloudfront.net/startups/i/4654229-eac9b838c29158fdbad4a81cd14056bb-medium_jpg.jpg?buster=1514219005,https://d1qb2nb5cznatu.cloudfront.net/startups/i/4654229-eac9b838c29158fdbad4a81cd14056bb-thumb_jpg.jpg?buster=1514219005,0,"Financial ecosystem consisting of bank, trust fund, crypto-exchange and payment system","Crypto-fiat bank with real state bank license",2,http://zodiaq.io,2017-09-15T14:30:41.000Z,2017-12-25T16:23:26.000Z,,https://twitter.com/zodiaq_io,https://medium.com/zodiaq,https://www.facebook.com/Zodiaq-276074112890457/,https://www.linkedin.com/company/zodiaq/,,"Banking, Cryptocurrency, Blockchains, Fin Tech",Seychelles,11-50,,,
4492111,0,"Mobile Art",https://angel.co/mobile-art-1,https://d1qb2nb5cznatu.cloudfront.net/startups/i/4492111-e801972eeaaf6cea00d47d7d6751eee2-medium_jpg.jpg?buster=1502338411,https://d1qb2nb5cznatu.cloudfront.net/startups/i/4492111-e801972eeaaf6cea00d47d7d6751eee2-thumb_jpg.jpg?buster=1502338411,0,"We are a mobile development house.","Mobile Development House",1,http://www.mobile-art.mobi,2017-08-10T04:13:32.000Z,2017-08-10T04:23:37.000Z,,,,,,https://www.youtube.com/watch?v=8k8tz4hy8i8,"Mobile, Online Dating, Mobile Application, Dating",Seychelles,,,,"https://d2gn4xht817m0g.cloudfront.net/p/product_screenshots/images/original/000/827/247/827247-c0bfccf6ae3edcffb014b33098899ab1fc5f6724.jpg?1502338883, https://d2gn4xht817m0g.cloudfront.net/p/product_screenshots/images/original/000/827/248/827248-2482f9d66a65e7073d5ce2ebf0d770c64dd8c55d.jpg?1502338910, https://d2gn4xht817m0g.cloudfront.net/p/product_screenshots/images/original/000/827/249/827249-b32e3865f4c43608fd8b6ff03db5c82d7e5db575.jpg?1502338922, https://d2gn4xht817m0g.cloudfront.net/p/product_screenshots/images/original/000/827/250/827250-c6e130a200e70f54f91d76cd1b5bfa0aa51ac31e.jpg?1502338959, https://d2gn4xht817m0g.cloudfront.net/p/product_screenshots/images/original/000/827/251/827251-c10206bda9a70e3a6f93e4c2e7ab4b82594d5400.jpg?1502338969"
3834400,0,CricWizz,https://angel.co/cricwizz,https://d1qb2nb5cznatu.cloudfront.net/startups/i/3834400-4266f29b1db13e9288d20e9b3fd95255-medium_jpg.jpg?buster=1490015092,https://d1qb2nb5cznatu.cloudfront.net/startups/i/3834400-4266f29b1db13e9288d20e9b3fd95255-thumb_jpg.jpg?buster=1490015092,3,,"News of Cricket All In One Place.",2,http://cricwizz.com,2017-03-20T13:04:52.000Z,2017-03-20T13:04:52.000Z,,,,,,,"Sports, News, Cricket",Seychelles,1-10,,,
3269914,0,PickaForm,https://angel.co/pickaform-1,https://d1qb2nb5cznatu.cloudfront.net/startups/i/3269914-e33b0c387cc8fc2458adf2a9db272252-medium_jpg.jpg?buster=1481809017,https://d1qb2nb5cznatu.cloudfront.net/startups/i/3269914-e33b0c387cc8fc2458adf2a9db272252-thumb_jpg.jpg?buster=1481809017,4,"PickaForm allow you to build an app to store any kind of data in a few clicks.

Contacts, Projects, Tasks, Resources, Contracts, Invoices, Incidents, Tickets, Leave requests, ... everything starts with a Form, and you can link forms together.

Build an app from an Excel sheet in exactly 4 clicks.
Build an app from an existing template in 2 clicks.
Or build your 100% customized app, like you would with LEGO bricks.

In PickaForm, bricks are forms, fields, views, workflows, and office document templates.","Applications and online databases",3,http://www.pickaform.com,2016-12-15T13:36:58.000Z,2016-12-15T13:49:16.000Z,,,,,,,"Mobile, Internet, Small and Medium Businesses, Smb Software","La Réunion",1-10,,,
2754360,1,"Quantum Platform",https://angel.co/quantumplatform,https://d1qb2nb5cznatu.cloudfront.net/startups/i/2754360-c169d5bc795272fd1c7b61f413c239a2-medium_jpg.jpg?buster=1476645238,https://d1qb2nb5cznatu.cloudfront.net/startups/i/2754360-c169d5bc795272fd1c7b61f413c239a2-thumb_jpg.jpg?buster=1476645238,4,"We are technology software group and we provide market liquidity for traders.",,0,http://www.quantumplatform.eu,2016-10-16T18:56:03.000Z,2017-11-02T19:49:30.000Z,,,,,,,"Software, Trading, Finance Technology, Investment Banking",Seychelles,1-10,Ltd.,,
2456450,0,"Solion International",https://angel.co/solion-international,https://d1qb2nb5cznatu.cloudfront.net/startups/i/2456450-b498c3bd3a0843bd626d6663d5fe30b7-medium_jpg.jpg?buster=1474867724,https://d1qb2nb5cznatu.cloudfront.net/startups/i/2456450-b498c3bd3a0843bd626d6663d5fe30b7-thumb_jpg.jpg?buster=1474867724,2,"XDRAW allows large (unlimited) player numbers to compete against each other on the same table and at the same time for correspondingly large pots.  This gives the game a major Viral Potential in that large player numbers create large pots, which in turn attract more players...

XDRAW is the World's biggest and fastest Poker Game!

Keep in mind that what we mean by ""large player numbers"" for XDRAW differs in form and substance from all other forms of Poker.  The XDRAW table provides simultaneous concurrent competitive play between an unlimited number of players.  All other Poker formats are sequential with small player numbers.  While other Poker Formats may have ""large player numbers"", players are distributed over a correspondingly  large number of Poker Tables, they do not build a single Pot, they do not have a sense of competing against ""large player numbers"" and players must wait sequentially for every other player.

XDRAW - a new unlimited & timed competitive internet poker format.","Launching XDRAW - the World's biggest and fastest Poker Game!",3,http://xdrawpoker.com/),2016-09-26T04:38:07.000Z,2016-09-26T06:10:32.000Z,,,,,,,"Games, Mobile Games, Real Money Online Gaming","Seychelles, Conondale",1-10,"Games , Mobile Games ",,https://d2gn4xht817m0g.cloudfront.net/p/product_screenshots/images/original/000/747/684/747684-c5928a078de286b9b7c9abe3f2b7d582c6e0ee1e.jpg?1474870221
